date,topic,doc_nb,word_nb,char_nb,doc_ids
2017-06-01,G3,9.206567e-04,   0.4924287,    2.969281,
2017-06-01,G4,9.206567e-04,   0.4924287,    2.969281,
2017-06-01,G5,1.053604e-02,   9.5501210,   58.094281,
2017-06-01,G6,9.206567e-04,   0.4924287,    2.969281,
2017-06-01,G7,1.165592e+00, 734.0280776, 4440.453550,5cc16d70a2c36151699897e2 5cc16cdaa2c36151699897bc
2017-06-01,G8,3.493426e-02,  13.7917484,   82.527105,
2017-06-01,G9,4.787300e-01, 379.3711898, 2303.570259,
2017-06-12,G1,6.582255e-01, 862.2754159, 4835.324584,5cc16889a2c36151699896bc
2017-06-12,G10,8.336414e-02, 109.2070240,  612.392976,
2017-06-12,G2,1.848429e-04,   0.2421442,    1.357856,
2017-06-12,G3,1.848429e-04,   0.2421442,    1.357856,
2017-06-12,G4,1.848429e-04,   0.2421442,    1.357856,
2017-06-12,G5,1.848429e-04,   0.2421442,    1.357856,
2017-06-12,G6,2.053604e-01, 269.0221811, 1508.577819,
2017-06-12,G7,1.848429e-04,   0.2421442,    1.357856,
2017-06-12,G8,1.848429e-04,   0.2421442,    1.357856,
2017-06-12,G9,5.194085e-02,  68.0425139,  381.557486,
2017-06-29,G1,2.785515e-04,   0.2211699,    1.414763,
2017-06-29,G10,3.064067e-03,   2.4328691,   15.562396,
2017-06-29,G2,1.005571e-01,  79.8423398,  510.729526,
2017-06-29,G3,6.576602e-01, 522.1821727, 3340.255989,5cc169afa2c36151699896f8
2017-06-29,G4,2.785515e-04,   0.2211699,    1.414763,
2017-06-29,G5,1.977716e-02,  15.7030641,  100.448189,
2017-06-29,G6,2.785515e-04,   0.2211699,    1.414763,
2017-06-29,G7,2.175487e-01, 172.7337047, 1104.930084,
2017-06-29,G8,2.785515e-04,   0.2211699,    1.414763,
2017-06-29,G9,2.785515e-04,   0.2211699,    1.414763,
2017-09-07,G1,3.471092e-01, 338.7785867, 2134.721627,5cc1642fa2c36151699895c7
2017-09-07,G10,4.496788e-03,   4.3888651,   27.655246,
2017-09-07,G2,1.244111e-01, 121.4252677,  765.128480,
2017-09-07,G3,2.057816e-01, 200.8428266, 1265.556745,
2017-09-07,G4,2.141328e-04,   0.2089936,    1.316916,
2017-09-07,G5,2.141328e-04,   0.2089936,    1.316916,
2017-09-07,G6,1.843683e-01, 179.9434690, 1133.865096,
2017-09-07,G7,1.948608e-02,  19.0184154,  119.839400,
2017-09-07,G8,2.141328e-04,   0.2089936,    1.316916,
2017-09-07,G9,1.137045e-01, 110.9755889,  699.282655,
2017-09-09,G1,3.649635e-04,   0.2091241,    1.256569,
2017-09-09,G10,4.014599e-03,   2.3003650,   13.822263,
2017-09-09,G2,3.649635e-04,   0.2091241,    1.256569,
2017-09-09,G3,3.649635e-04,   0.2091241,    1.256569,
2017-09-09,G4,7.120438e-01, 408.0010949, 2451.566788,5cc16446a2c36151699895d1
2017-09-09,G5,3.649635e-04,   0.2091241,    1.256569,
2017-09-09,G6,4.781022e-02,  27.3952555,  164.610584,
2017-09-09,G7,8.430657e-02,  48.3076642,  290.267518,
2017-09-09,G8,9.890511e-02,  56.6726277,  340.530292,
2017-09-09,G9,5.145985e-02,  29.4864964,  177.176277,
2017-09-20,G1,3.137931e-01,  28.8689655,  174.468966,5cc164fda2c36151699895fe
2017-09-20,G10,2.448276e-01,  22.5241379,  136.124138,
2017-09-20,G2,3.448276e-03,   0.3172414,    1.917241,
2017-09-20,G3,3.448276e-03,   0.3172414,    1.917241,
2017-09-20,G4,2.793103e-01,  25.6965517,  155.296552,
2017-09-20,G5,3.793103e-02,   3.4896552,   21.089655,
2017-09-20,G6,3.448276e-03,   0.3172414,    1.917241,
2017-09-20,G7,3.448276e-03,   0.3172414,    1.917241,
2017-09-20,G8,1.068966e-01,   9.8344828,   59.434483,
2017-09-20,G9,3.448276e-03,   0.3172414,    1.917241,
2017-09-26,G1,1.620746e-04,   0.2126418,    1.306645,
2017-09-26,G10,6.095624e-01, 799.7458671, 4914.292058,5cc16568a2c3615169989617
2017-09-26,G2,8.265802e-03,  10.8447326,   66.638898,
2017-09-26,G3,1.620746e-04,   0.2126418,    1.306645,
2017-09-26,G4,2.465154e-01, 323.4282010, 1987.407131,
2017-09-26,G5,3.403566e-03,   4.4654781,   27.439546,
2017-09-26,G6,7.147488e-02,  93.7750405,  576.230470,
2017-09-26,G7,6.012966e-02,  78.8901135,  484.765316,
2017-09-26,G8,1.620746e-04,   0.2126418,    1.306645,
2017-09-26,G9,1.620746e-04,   0.2126418,    1.306645,
2017-09-27,G1,1.680672e-04,   0.2413445,    1.431261,
2017-09-27,G10,1.312605e-01, 188.4900840, 1117.814454,
2017-09-27,G2,7.915966e-02, 113.6732773,  674.123697,
2017-09-27,G3,1.680672e-04,   0.2413445,    1.431261,
2017-09-27,G4,4.405042e-01, 632.5640336, 3751.333782,5cc16577a2c361516998961d
2017-09-27,G5,6.571429e-02,  94.3657143,  559.622857,
2017-09-27,G6,2.001681e-01, 287.4413445, 1704.631261,
2017-09-27,G7,8.252101e-02, 118.5001681,  702.748908,
2017-09-27,G8,1.680672e-04,   0.2413445,    1.431261,
2017-09-27,G9,1.680672e-04,   0.2413445,    1.431261,
2017-10-03,G1,1.552795e-04,   0.2170807,    1.338975,
2017-10-03,G10,1.257764e-02,  17.5835404,  108.456988,
2017-10-03,G2,4.163043e-01, 581.9934783, 3589.792391,5cc165c9a2c361516998962b
2017-10-03,G3,1.709627e-01, 239.0059006, 1474.211646,
2017-10-03,G4,3.260870e-03,   4.5586957,   28.118478,
2017-10-03,G5,2.190994e-01, 306.3009317, 1889.293944,
2017-10-03,G6,1.552795e-04,   0.2170807,    1.338975,
2017-10-03,G7,1.771739e-01, 247.6891304, 1527.770652,
2017-10-03,G8,1.552795e-04,   0.2170807,    1.338975,
2017-10-03,G9,1.552795e-04,   0.2170807,    1.338975,
2017-10-31,G1,3.234884e-01, 311.5193023, 1883.025814,5cc07350a2c3613145ed8a8f
2017-10-31,G10,3.046512e-02,  29.3379070,  177.337442,
2017-10-31,G2,1.186047e-02,  11.4216279,   69.039767,
2017-10-31,G3,2.325581e-04,   0.2239535,    1.353721,
2017-10-31,G4,6.767442e-02,  65.1704651,  393.932791,
2017-10-31,G5,2.325581e-04,   0.2239535,    1.353721,
2017-10-31,G6,2.932558e-01, 282.4053488, 1707.042093,
2017-10-31,G7,2.397674e-01, 230.8960465, 1395.686279,
2017-10-31,G8,3.279070e-02,  31.5774419,  190.874651,
2017-10-31,G9,2.325581e-04,   0.2239535,    1.353721,
2017-11-18,G1,2.429047e-01, 498.6832594, 2910.969401,
2017-11-18,G10,1.719512e-01, 353.0158537, 2060.663415,
2017-11-18,G2,1.108647e-04,   0.2276053,    1.328603,
2017-11-18,G3,1.108647e-04,   0.2276053,    1.328603,
2017-11-18,G4,3.936807e-01, 808.2264967, 4717.869623,5cc0861ca2c3613145ed90c3
2017-11-18,G5,5.000000e-02, 102.6500000,  599.200000,
2017-11-18,G6,1.087583e-01, 223.2808204, 1303.359645,
2017-11-18,G7,8.980044e-03,  18.4360310,  107.616851,
2017-11-18,G8,2.117517e-02,  43.4726164,  253.763193,
2017-11-18,G9,2.328160e-03,   4.7797118,   27.900665,
2017-12-14,G1,2.967359e-04,   0.2403561,    1.423145,
2017-12-14,G10,2.228487e-01, 180.5074184, 1068.782196,
2017-12-14,G2,3.445104e-01, 279.0534125, 1652.271810,5cc08174a2c3613145ed8f74
2017-12-14,G3,1.456973e-01, 118.0148368,  698.764392,
2017-12-14,G4,2.967359e-04,   0.2403561,    1.423145,
2017-12-14,G5,2.967359e-04,   0.2403561,    1.423145,
2017-12-14,G6,5.667656e-02,  45.9080119,  271.820772,
2017-12-14,G7,2.967359e-04,   0.2403561,    1.423145,
2017-12-14,G8,2.287834e-01, 185.3145401, 1097.245104,
2017-12-14,G9,2.967359e-04,   0.2403561,    1.423145,
2017-12-18,G1,2.544529e-04,   0.2061069,    1.285242,
2017-12-18,G10,2.544529e-04,   0.2061069,    1.285242,
2017-12-18,G2,1.045802e-01,  84.7099237,  528.234351,
2017-12-18,G3,6.338422e-01, 513.4122137, 3201.537150,5cc0817fa2c3613145ed8f7a
2017-12-18,G4,2.798982e-03,   2.2671756,   14.137659,
2017-12-18,G5,2.544529e-04,   0.2061069,    1.285242,
2017-12-18,G6,2.544529e-04,   0.2061069,    1.285242,
2017-12-18,G7,1.223919e-01,  99.1374046,  618.201272,
2017-12-18,G8,1.071247e-01,  86.7709924,  541.086768,
2017-12-18,G9,2.824427e-02,  22.8778626,  142.661832,
2017-12-19,G1,2.840909e-04,   0.2107955,    1.375852,
2017-12-19,G10,2.840909e-04,   0.2107955,    1.375852,
2017-12-19,G2,3.610795e-01, 267.9210227, 1748.708239,
2017-12-19,G3,2.840909e-04,   0.2107955,    1.375852,
2017-12-19,G4,2.840909e-04,   0.2107955,    1.375852,
2017-12-19,G5,6.366477e-01, 472.3926136, 3083.284943,5cc081a1a2c3613145ed8f7d
2017-12-19,G6,2.840909e-04,   0.2107955,    1.375852,
2017-12-19,G7,2.840909e-04,   0.2107955,    1.375852,
2017-12-19,G8,2.840909e-04,   0.2107955,    1.375852,
2017-12-19,G9,2.840909e-04,   0.2107955,    1.375852,
2017-12-25,G1,4.529281e-02, 111.4656042,  692.210007,
2017-12-25,G10,2.550778e-01, 627.7465530, 3898.354559,
2017-12-25,G2,7.412898e-05,   0.1824314,    1.132913,
2017-12-25,G3,3.343217e-02,  82.2765752,  510.943884,
2017-12-25,G4,6.011861e-02, 147.9518903,  918.792661,
2017-12-25,G5,1.556709e-03,   3.8310600,   23.791179,
2017-12-25,G6,7.412898e-05,   0.1824314,    1.132913,
2017-12-25,G7,3.803558e-01, 936.0556709, 5812.977984,5cc0809aa2c3613145ed8f38
2017-12-25,G8,1.216457e-01, 299.3699778, 1859.110675,
2017-12-25,G9,1.023721e-01, 251.9378058, 1564.553225,
2018-02-13,G1,6.238095e-01, 291.3190476, 1752.904762,5cc08341a2c3613145ed8ff3
2018-02-13,G10,4.329004e-04,   0.2021645,    1.216450,
2018-02-13,G2,4.329004e-04,   0.2021645,    1.216450,
2018-02-13,G3,2.207792e-02,  10.3103896,   62.038961,
2018-02-13,G4,4.329004e-04,   0.2021645,    1.216450,
2018-02-13,G5,4.329004e-04,   0.2021645,    1.216450,
2018-02-13,G6,3.510823e-01, 163.9554113,  986.541126,
2018-02-13,G7,4.329004e-04,   0.2021645,    1.216450,
2018-02-13,G8,4.329004e-04,   0.2021645,    1.216450,
2018-02-13,G9,4.329004e-04,   0.2021645,    1.216450,
2018-03-23,G1,2.164502e-04,   0.2038961,    1.300649,
2018-03-23,G10,2.164502e-04,   0.2038961,    1.300649,
2018-03-23,G2,2.164502e-04,   0.2038961,    1.300649,
2018-03-23,G3,1.192641e-01, 112.3467532,  716.657792,
2018-03-23,G4,2.164502e-04,   0.2038961,    1.300649,
2018-03-23,G5,2.164502e-04,   0.2038961,    1.300649,
2018-03-23,G6,4.677489e-01, 440.6194805, 2810.703247,5cc0845ea2c3613145ed9041
2018-03-23,G7,2.380952e-03,   2.2428571,   14.307143,
2018-03-23,G8,2.164502e-04,   0.2038961,    1.300649,
2018-03-23,G9,4.093074e-01, 385.5675325, 2459.527922,
2018-03-26,G1,8.419355e-02,  61.6296774,  365.063226,
2018-03-26,G10,4.548387e-02,  33.2941935,  197.218065,
2018-03-26,G2,7.132258e-01, 522.0812903, 3092.547097,5cc0846aa2c3613145ed9047
2018-03-26,G3,3.225806e-04,   0.2361290,    1.398710,
2018-03-26,G4,3.225806e-04,   0.2361290,    1.398710,
2018-03-26,G5,3.225806e-04,   0.2361290,    1.398710,
2018-03-26,G6,1.551613e-01, 113.5780645,  672.779355,
2018-03-26,G7,3.225806e-04,   0.2361290,    1.398710,
2018-03-26,G8,3.225806e-04,   0.2361290,    1.398710,
2018-03-26,G9,3.225806e-04,   0.2361290,    1.398710,
2018-03-30,G1,4.313725e-03,   2.8945098,   16.124706,
2018-03-30,G10,3.298039e-01, 221.2984314, 1232.807059,5cc08494a2c3613145ed9054
2018-03-30,G2,3.921569e-04,   0.2631373,    1.465882,
2018-03-30,G3,2.749020e-01, 184.4592157, 1027.583529,
2018-03-30,G4,2.392157e-02,  16.0513725,   89.418824,
2018-03-30,G5,3.921569e-04,   0.2631373,    1.465882,
2018-03-30,G6,4.313725e-03,   2.8945098,   16.124706,
2018-03-30,G7,2.392157e-02,  16.0513725,   89.418824,
2018-03-30,G8,3.062745e-01, 205.5101961, 1144.854118,
2018-03-30,G9,3.176471e-02,  21.3141176,  118.736471,
2018-04-16,G1,2.375297e-04,   0.2083135,    1.337292,
2018-04-16,G10,2.375297e-04,   0.2083135,    1.337292,
2018-04-16,G2,1.095012e-01,  96.0325416,  616.491686,
2018-04-16,G3,4.988124e-03,   4.3745843,   28.083135,
2018-04-16,G4,2.375297e-04,   0.2083135,    1.337292,
2018-04-16,G5,8.529691e-01, 748.0539192, 4802.216152,5cc08506a2c3613145ed9074
2018-04-16,G6,2.874109e-02,  25.2059382,  161.812352,
2018-04-16,G7,2.612827e-03,   2.2914489,   14.710214,
2018-04-16,G8,2.375297e-04,   0.2083135,    1.337292,
2018-04-16,G9,2.375297e-04,   0.2083135,    1.337292,
2018-05-21,G1,3.536977e-03,   2.4617363,   14.858842,
2018-05-21,G10,4.504823e-01, 313.5356913, 1892.476206,5cc07e22a2c3613145ed8e59
2018-05-21,G2,3.536977e-03,   2.4617363,   14.858842,
2018-05-21,G3,3.215434e-04,   0.2237942,    1.350804,
2018-05-21,G4,3.215434e-04,   0.2237942,    1.350804,
2018-05-21,G5,3.536977e-03,   2.4617363,   14.858842,
2018-05-21,G6,1.192926e-01,  83.0276527,  501.148232,
2018-05-21,G7,3.347267e-01, 232.9697749, 1406.186817,
2018-05-21,G8,8.392283e-02,  58.4102894,  352.559807,
2018-05-21,G9,3.215434e-04,   0.2237942,    1.350804,
2018-05-30,G1,1.686341e-04,   0.2011804,    1.292074,
2018-05-30,G10,1.854975e-03,   2.2129848,   14.212816,
2018-05-30,G2,8.279933e-02,  98.7795953,  634.408432,
2018-05-30,G3,3.812816e-01, 454.8689713, 2921.379764,5cc07e5ba2c3613145ed8e6c
2018-05-30,G4,3.239460e-01, 386.4676223, 2482.074536,
2018-05-30,G5,5.750422e-02,  68.6025295,  440.597302,
2018-05-30,G6,5.075885e-02,  60.5553120,  388.914334,
2018-05-30,G7,1.013491e-01, 120.9094435,  776.536594,
2018-05-30,G8,1.686341e-04,   0.2011804,    1.292074,
2018-05-30,G9,1.686341e-04,   0.2011804,    1.292074,
2018-06-01,G1,5.154639e-04,   0.2860825,    1.692784,
2018-06-01,G10,5.154639e-04,   0.2860825,    1.692784,
2018-06-01,G2,8.814433e-02,  48.9201031,  289.465979,
2018-06-01,G3,5.154639e-04,   0.2860825,    1.692784,
2018-06-01,G4,5.154639e-04,   0.2860825,    1.692784,
2018-06-01,G5,5.154639e-04,   0.2860825,    1.692784,
2018-06-01,G6,6.237113e-02,  34.6159794,  204.826804,
2018-06-01,G7,7.840206e-01, 435.1314433, 2574.723711,5cc07d8ba2c3613145ed8e24
2018-06-01,G8,5.154639e-04,   0.2860825,    1.692784,
2018-06-01,G9,6.237113e-02,  34.6159794,  204.826804,
2018-06-06,G1,9.112760e-01, 657.9412463, 3932.155786,5cc07e9ba2c3613145ed8e81
2018-06-06,G10,9.198813e-03,   6.6415430,   39.692878,
2018-06-06,G2,2.967359e-04,   0.2142433,    1.280415,
2018-06-06,G3,2.967359e-04,   0.2142433,    1.280415,
2018-06-06,G4,3.264095e-03,   2.3566766,   14.084570,
2018-06-06,G5,1.810089e-02,  13.0688427,   78.105341,
2018-06-06,G6,2.967359e-04,   0.2142433,    1.280415,
2018-06-06,G7,2.967359e-04,   0.2142433,    1.280415,
2018-06-06,G8,2.967359e-04,   0.2142433,    1.280415,
2018-06-06,G9,5.667656e-02,  40.9204748,  244.559347,
2018-06-21,G1,4.340102e-02,  36.8474619,  221.345178,
2018-06-21,G10,2.286802e-01, 194.1494924, 1166.269036,
2018-06-21,G2,2.895939e-01, 245.8652284, 1476.928934,5cc06ed9a2c3613145ed898c
2018-06-21,G3,2.007614e-01, 170.4464467, 1023.883249,
2018-06-21,G4,2.538071e-04,   0.2154822,    1.294416,
2018-06-21,G5,2.538071e-04,   0.2154822,    1.294416,
2018-06-21,G6,2.791878e-03,   2.3703046,   14.238579,
2018-06-21,G7,2.055838e-02,  17.4540609,  104.847716,
2018-06-21,G8,7.868020e-03,   6.6799492,   40.126904,
2018-06-21,G9,2.058376e-01, 174.7560914, 1049.771574,
2018-07-05,G1,8.985507e-03,   6.0562319,   37.963768,
2018-07-05,G10,2.898551e-04,   0.1953623,    1.224638,
2018-07-05,G2,1.915942e-01, 129.1344928,  809.485507,
2018-07-05,G3,2.898551e-04,   0.1953623,    1.224638,
2018-07-05,G4,2.898551e-04,   0.1953623,    1.224638,
2018-07-05,G5,7.713043e-01, 519.8591304, 3258.760870,5cc06daca2c3613145ed8969
2018-07-05,G6,2.898551e-04,   0.1953623,    1.224638,
2018-07-05,G7,2.637681e-02,  17.7779710,  111.442029,
2018-07-05,G8,2.898551e-04,   0.1953623,    1.224638,
2018-07-05,G9,2.898551e-04,   0.1953623,    1.224638,
2018-07-09,G1,3.246753e-04,   0.2243506,    1.433442,
2018-07-09,G10,1.983766e-01, 137.0782468,  875.832792,
2018-07-09,G2,3.246753e-04,   0.2243506,    1.433442,
2018-07-09,G3,1.655844e-02,  11.4418831,   73.105519,
2018-07-09,G4,3.246753e-04,   0.2243506,    1.433442,
2018-07-09,G5,3.246753e-04,   0.2243506,    1.433442,
2018-07-09,G6,3.246753e-04,   0.2243506,    1.433442,
2018-07-09,G7,4.386364e-01, 303.0977273, 1936.579545,5cc06feea2c3613145ed89b2
2018-07-09,G8,2.470779e-01, 170.7308442, 1090.849026,
2018-07-09,G9,9.772727e-02,  67.5295455,  431.465909,
2018-07-14,G1,3.113333e-01, 334.6833333, 1868.311333,
2018-07-14,G10,4.424444e-01, 475.6277778, 2655.109111,5cc07049a2c3613145ed89bb
2018-07-14,G2,2.222222e-04,   0.2388889,    1.333556,
2018-07-14,G3,1.577778e-02,  16.9611111,   94.682444,
2018-07-14,G4,1.313333e-01, 141.1833333,  788.131333,
2018-07-14,G5,2.222222e-04,   0.2388889,    1.333556,
2018-07-14,G6,2.444444e-03,   2.6277778,   14.669111,
2018-07-14,G7,2.222222e-04,   0.2388889,    1.333556,
2018-07-14,G8,7.800000e-02,  83.8500000,  468.078000,
2018-07-14,G9,1.800000e-02,  19.3500000,  108.018000,
2018-08-02,G1,6.277778e-01, 433.7944444, 2589.583333,5cc07156a2c3613145ed89f1
2018-08-02,G10,3.594771e-03,   2.4839869,   14.828431,
2018-08-02,G2,3.267974e-04,   0.2258170,    1.348039,
2018-08-02,G3,6.568627e-02,  45.3892157,  270.955882,
2018-08-02,G4,1.506536e-01, 104.1016340,  621.446078,
2018-08-02,G5,3.267974e-04,   0.2258170,    1.348039,
2018-08-02,G6,1.114379e-01,  77.0035948,  459.681373,
2018-08-02,G7,3.267974e-04,   0.2258170,    1.348039,
2018-08-02,G8,3.267974e-04,   0.2258170,    1.348039,
2018-08-02,G9,3.954248e-02,  27.3238562,  163.112745,
2018-09-07,G1,3.584229e-04,   0.2132616,    1.325448,
2018-09-07,G10,3.584229e-04,   0.2132616,    1.325448,
2018-09-07,G2,2.906810e-01, 172.9551971, 1074.938351,
2018-09-07,G3,3.584229e-04,   0.2132616,    1.325448,
2018-09-07,G4,3.942652e-03,   2.3458781,   14.579928,
2018-09-07,G5,6.025090e-01, 358.4928315, 2228.078136,5cc072bfa2c3613145ed8a62
2018-09-07,G6,3.584229e-04,   0.2132616,    1.325448,
2018-09-07,G7,1.007168e-01,  59.9265233,  372.450896,
2018-09-07,G8,3.584229e-04,   0.2132616,    1.325448,
2018-09-07,G9,3.584229e-04,   0.2132616,    1.325448,
2018-09-10,G1,3.237372e-01, 160.8230950,  966.054195,
2018-09-10,G10,4.056079e-02,  47.5061002,  297.308476,
2018-09-10,G2,6.660245e-02,  78.2092252,  489.495976,
2018-09-10,G3,1.671304e-01, 102.2111515,  622.351284,
2018-09-10,G4,4.774424e-01, 244.3703981, 1471.056764,5cc072d7a2c3613145ed8a6e
2018-09-10,G5,9.310788e-03,  10.6623502,   66.683476,
2018-09-10,G6,2.907035e-01, 292.0133776, 1818.539640,
2018-09-10,G7,1.451912e-02,  16.8029752,  105.120976,
2018-09-10,G8,6.302321e-04,   0.4279752,    2.620976,
2018-09-10,G9,6.093631e-01, 714.9733519, 4474.768236,5cc072d3a2c3613145ed8a6c
2018-09-11,G1,2.380952e-04,   0.2595238,    1.470952,
2018-09-11,G10,4.716667e-01, 514.1166667, 2913.956667,5cc06d80a2c3613145ed8960
2018-09-11,G2,3.357143e-02,  36.5928571,  207.404286,
2018-09-11,G3,3.383333e-01, 368.7833333, 2090.223333,
2018-09-11,G4,5.000000e-03,   5.4500000,   30.890000,
2018-09-11,G5,1.383333e-01, 150.7833333,  854.623333,
2018-09-11,G6,2.380952e-04,   0.2595238,    1.470952,
2018-09-11,G7,1.214286e-02,  13.2357143,   75.018571,
2018-09-11,G8,2.380952e-04,   0.2595238,    1.470952,
2018-09-11,G9,2.380952e-04,   0.2595238,    1.470952,
2018-10-06,G1,1.453515e-01, 167.5902494,  987.663265,
2018-10-06,G10,1.609977e-02,  18.5630385,  109.397959,
2018-10-06,G2,2.494331e-03,   2.8759637,   16.948980,
2018-10-06,G3,2.267574e-04,   0.2614512,    1.540816,
2018-10-06,G4,5.918367e-02,  68.2387755,  402.153061,
2018-10-06,G5,2.494331e-03,   2.8759637,   16.948980,
2018-10-06,G6,6.464853e-01, 745.3975057, 4392.867347,5cc07f82a2c3613145ed8ed0
2018-10-06,G7,1.249433e-01, 144.0596372,  848.989796,
2018-10-06,G8,2.267574e-04,   0.2614512,    1.540816,
2018-10-06,G9,2.494331e-03,   2.8759637,   16.948980,
2018-10-15,G1,1.465605e-02,  11.5653276,   71.732117,
2018-10-15,G10,7.710961e-01, 644.7213595, 3883.077942,5cc08025a2c3613145ed8f14
2018-10-15,G2,2.371913e-01, 186.7005389, 1159.484229,
2018-10-15,G3,1.360278e-01, 108.0152970,  667.797028,
2018-10-15,G4,1.465605e-02,  11.5653276,   71.732117,
2018-10-15,G5,5.715452e-04,   0.4808206,    2.887046,
2018-10-15,G6,2.608696e-02,  21.1817391,  129.473043,
2018-10-15,G7,1.523984e-01, 129.5830863,  773.950284,
2018-10-15,G8,1.019800e-01,  80.2892713,  498.571553,
2018-10-15,G9,5.453358e-01, 486.8972321, 2839.294640,5cc08023a2c3613145ed8f12
2018-10-17,G1,3.606557e-03,   2.5065574,   15.421639,
2018-10-17,G10,8.229508e-02,  57.1950820,  351.893770,
2018-10-17,G2,6.495082e-01, 451.4081967, 2777.297049,5cc07b51a2c3613145ed8d54
2018-10-17,G3,9.213115e-02,  64.0311475,  393.952787,
2018-10-17,G4,3.606557e-03,   2.5065574,   15.421639,
2018-10-17,G5,3.278689e-04,   0.2278689,    1.401967,
2018-10-17,G6,1.085246e-01,  75.4245902,  464.051148,
2018-10-17,G7,5.934426e-02,  41.2442623,  253.756066,
2018-10-17,G8,3.278689e-04,   0.2278689,    1.401967,
2018-10-17,G9,3.278689e-04,   0.2278689,    1.401967,
2018-10-19,G1,2.169197e-04,   0.2327549,    1.405857,
2018-10-19,G10,1.433839e-01, 153.8509761,  929.271367,
2018-10-19,G2,2.169197e-04,   0.2327549,    1.405857,
2018-10-19,G3,2.169197e-04,   0.2327549,    1.405857,
2018-10-19,G4,4.577007e-02,  49.1112798,  296.635792,
2018-10-19,G5,6.379610e-01, 684.5321041, 4134.624946,5cc07b5ca2c3613145ed8d5b
2018-10-19,G6,2.386117e-03,   2.5603037,   15.464425,
2018-10-19,G7,6.312364e-02,  67.7316703,  409.104338,
2018-10-19,G8,9.349241e-02, 100.3173536,  605.924295,
2018-10-19,G9,1.323210e-02,  14.1980477,   85.757267,
2018-12-05,G1,1.119481e-01, 101.8727273,  617.953247,
2018-12-05,G10,2.103896e-02,  19.1454545,  116.135065,
2018-12-05,G2,2.833766e-01, 257.8727273, 1564.238961,
2018-12-05,G3,2.597403e-04,   0.2363636,    1.433766,
2018-12-05,G4,2.597403e-04,   0.2363636,    1.433766,
2018-12-05,G5,2.597403e-04,   0.2363636,    1.433766,
2018-12-05,G6,2.184416e-01, 198.7818182, 1205.797403,
2018-12-05,G7,2.597403e-04,   0.2363636,    1.433766,
2018-12-05,G8,2.597403e-04,   0.2363636,    1.433766,
2018-12-05,G9,3.638961e-01, 331.1454545, 2008.706494,5cc07915a2c3613145ed8c6b
2018-12-08,G1,3.344482e-04,   0.2180602,    1.312040,
2018-12-08,G10,2.712375e-01, 176.8468227, 1064.064548,5cc07930a2c3613145ed8c7a
2018-12-08,G2,7.023411e-03,   4.5792642,   27.552843,
2018-12-08,G3,1.709030e-01, 111.4287625,  670.452508,
2018-12-08,G4,3.344482e-04,   0.2180602,    1.312040,
2018-12-08,G5,7.391304e-02,  48.1913043,  289.960870,
2018-12-08,G6,4.381271e-02,  28.5658863,  171.877258,
2018-12-08,G7,1.742475e-01, 113.6093645,  683.572910,
2018-12-08,G8,2.143813e-01, 139.7765886,  841.017726,
2018-12-08,G9,4.381271e-02,  28.5658863,  171.877258,
2018-12-17,G1,7.752920e-04,   0.4504531,    2.792523,
2018-12-17,G10,5.584776e-02,  43.5171197,  268.847595,
2018-12-17,G2,1.543985e-01, 120.5837864,  744.946146,
2018-12-17,G3,2.208963e-01, 119.6044984,  742.206819,
2018-12-17,G4,2.019277e-02,   9.4019094,   58.481843,
2018-12-17,G5,7.752920e-04,   0.4504531,    2.792523,
2018-12-17,G6,1.782904e-01,  92.5197087,  574.494310,
2018-12-17,G7,9.063895e-01, 624.4951133, 3863.241826,5cc079bda2c3613145ed8cb4
2018-12-17,G8,1.169987e-01,  72.6381553,  449.918455,
2018-12-17,G9,3.454355e-01, 159.3388026,  991.277960,5cc079bba2c3613145ed8cb3
2018-12-20,G1,1.919386e-04,   0.2310940,    1.355470,
2018-12-20,G10,4.435701e-01, 534.0583493, 3132.491747,5cc079cfa2c3613145ed8cbe
2018-12-20,G2,9.616123e-02, 115.7781190,  679.090595,
2018-12-20,G3,7.312860e-02,  88.0468330,  516.434165,
2018-12-20,G4,2.111324e-03,   2.5420345,   14.910173,
2018-12-20,G5,7.869482e-03,   9.4748560,   55.574280,
2018-12-20,G6,2.111324e-03,   2.5420345,   14.910173,
2018-12-20,G7,3.264875e-01, 393.0909789, 2305.654894,
2018-12-20,G8,1.919386e-04,   0.2310940,    1.355470,
2018-12-20,G9,4.817658e-02,  58.0046065,  340.223033,
2018-12-28,G1,3.584229e-04,   0.2247312,    1.369176,
2018-12-28,G10,2.333333e-01, 146.3000000,  891.333333,
2018-12-28,G2,2.763441e-01, 173.2677419, 1055.634409,5cc079fba2c3613145ed8cd1
2018-12-28,G3,3.942652e-03,   2.4720430,   15.060932,
2018-12-28,G4,1.111111e-02,   6.9666667,   42.444444,
2018-12-28,G5,3.584229e-04,   0.2247312,    1.369176,
2018-12-28,G6,7.921147e-02,  49.6655914,  302.587814,
2018-12-28,G7,1.329749e-01,  83.3752688,  507.964158,
2018-12-28,G8,2.584229e-01, 162.0311828,  987.175627,
2018-12-28,G9,3.942652e-03,   2.4720430,   15.060932,
2019-01-15,G1,6.536797e-02,  32.6839827,  196.692208,
2019-01-15,G10,4.329004e-04,   0.2164502,    1.302597,
2019-01-15,G2,4.329004e-04,   0.2164502,    1.302597,
2019-01-15,G3,4.329004e-04,   0.2164502,    1.302597,
