doc_id,date,retweetcount,from_user_id,from_user_name,from_user_followercount,text,length,t_1,t_2,t_3,t_4,t_5,t_6,t_7,t_8,t_9
1066908540818870274,2018-11-26,0,231599877,Notash_Ariani,484,"top story: @existentialfish: 'right-wing panelist on meet the press on climate change: ""i'm not a scientist ... we need to also recognize we had two of the coldest years, biggest drop in global temperatures that we have",37,0.00628930817610063,0.00628930817610063,0.2578616352201258,0.5723270440251572,0.00628930817610063,0.00628930817610063,0.00628930817610063,0.00628930817610063,0.13207547169811323
938766345814069248,2017-12-07,0,4804640717,BizSustainably,194,vulnerable infrastructure at risk from climate.,6,0.02564102564102564,0.28205128205128205,0.02564102564102564,0.02564102564102564,0.02564102564102564,0.02564102564102564,0.02564102564102564,0.02564102564102564,0.5384615384615384
880727647210409985,2017-06-30,0,4023460582,LondonRmr,616,how the british climate is going to change throughout our lifetime,11,0.034482758620689655,0.034482758620689655,0.034482758620689655,0.034482758620689655,0.034482758620689655,0.034482758620689655,0.034482758620689655,0.7241379310344827,0.034482758620689655
875430092981379073,2017-06-15,1,95695246,Mattias_S,2585,"this is good news! "" #solar power will kill coal sooner than you think""",14,0.3924050632911392,0.26582278481012656,0.012658227848101266,0.012658227848101266,0.012658227848101266,0.012658227848101266,0.26582278481012656,0.012658227848101266,0.012658227848101266
885511028737327105,2017-07-13,0,1057766052,MurraySoupcoff,691,worse than seeing what goes into a sausage -- climate-change science improvised on the fly?,15,0.01694915254237288,0.01694915254237288,0.01694915254237288,0.01694915254237288,0.01694915254237288,0.01694915254237288,0.3559322033898305,0.5254237288135593,0.01694915254237288
719578416362713088,2016-04-11,15,123231225,citizensclimate,16078,on ccls blog: the psychology of #climate change communication,9,0.020408163265306124,0.020408163265306124,0.8367346938775511,0.020408163265306124,0.020408163265306124,0.020408163265306124,0.020408163265306124,0.020408163265306124,0.020408163265306124
870531682843193344,2017-06-02,0,736470566752915500,AlanBur40263460,7,#trump ditching the paris accord could trash all progress on climate so far. pledge to keep our climate safe,19,0.011235955056179775,0.011235955056179775,0.011235955056179775,0.011235955056179775,0.6853932584269662,0.011235955056179775,0.23595505617977527,0.011235955056179775,0.011235955056179775
707318803709960192,2016-03-08,0,2459137622,nataliefahmy,90,i'm calling on @potus to take bold action for our climate in his final term. join me here:,18,0.012658227848101267,0.012658227848101267,0.012658227848101267,0.13924050632911394,0.2658227848101266,0.012658227848101267,0.012658227848101267,0.012658227848101267,0.5189873417721519
1062875996993409024,2018-11-15,1,1060373355038093300,chop_jim,272,@caterey @commentator481 @catfertitta @nascarchuck336 @charliekirk11 @jjauthor creepy climate lawyer,9,0.12359550561797754,0.011235955056179775,0.011235955056179775,0.797752808988764,0.011235955056179775,0.011235955056179775,0.011235955056179775,0.011235955056179775,0.011235955056179775
861509625329336325,2017-05-08,0,833009174707593200,BreakPol_News,1211,#newrt un climate talks begin amid uncertainty over us position,10,0.014492753623188408,0.014492753623188408,0.014492753623188408,0.014492753623188408,0.8840579710144928,0.014492753623188408,0.014492753623188408,0.014492753623188408,0.014492753623188408
1034215988806410240,2018-08-27,0,38184592,rosalita2740,1377,@wantedsanders @cor10ee @7kidchaos what is your position on climate change?,10,0.01694915254237288,0.01694915254237288,0.01694915254237288,0.5254237288135593,0.01694915254237288,0.01694915254237288,0.1864406779661017,0.1864406779661017,0.01694915254237288
988256519069360128,2018-04-23,0,712327772270665700,A_Hannan_Ismail,1685,"@zackvoell @mikejcasey the coin center claim doesn't grasp how nat'l/int'l climate policy, or nascent co2 markets, work. renewables usage is growing but is still only 18% of total. dangerously off track. energy usage that relies on fossil fuels needs to",40,0.21338912133891214,0.04602510460251047,0.004184100418410042,0.1297071129707113,0.004184100418410042,0.004184100418410042,0.004184100418410042,0.04602510460251047,0.5481171548117155
874590496815009793,2017-06-13,1,3300732967,can_climate_guy,1429,yet even more #climate stupidity!?,5,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.5789473684210527,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842
928766098060738562,2017-11-09,0,250916233,rockykistner1,1222,"the complicated story behind 18,000 dead penguin chicks",8,0.016949152542372885,0.016949152542372885,0.016949152542372885,0.016949152542372885,0.016949152542372885,0.016949152542372885,0.6949152542372882,0.016949152542372885,0.18644067796610173
749987981243604993,2016-07-04,1,2839496165,ResilienceKenya,341,climate impacts from farming are getting worse,7,0.02564102564102564,0.02564102564102564,0.02564102564102564,0.02564102564102564,0.02564102564102564,0.02564102564102564,0.28205128205128205,0.02564102564102564,0.5384615384615384
